21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,18,19,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,21,21,21,21,21,21,21,21,21,21,16,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,18,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,17,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,18,19,21,21,21,21,21,21,21,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,17,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,20,20,20,20,20,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,7,7,7,7,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,21,21,21,21
21,21,20,20,21,21,21,21,20,20,21,21,21,21,21,21,21,21,21,21,0,7,7,7,7,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,7,7,7,8,21,21,21,21,6,7,7,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,21,21,21
21,21,21,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,6,7,7,7,7,7,7,7,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,7,7,7,7,7,7,8,21,21,21,21,21,21,21,21,21,21,21,6,7,7,7,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,14,21,21,21,21,21,21,20,20,20,20,20,20,20,21,21,21
21,21,21,21,20,20,20,17,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,7,7,7,8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,6,7,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,21,21,21
21,21,21,21,21,21,20,21,21,21,21,21,21,20,20,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,14,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,6,7,7,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,16,21,21,21,21,1,21,21,17,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,21,21,21,21,21,21,21,21,21,21,21,21,6,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,17,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,21,21
21,21,21,21,21,21,21,21,21,21,21,20,20,20,21,21,21,21,21,21,1,21,21,20,21,21,21,21,21,22,21,21,21,21,21,21,21,21,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,14,21,21,21,21,21,21,21,6,7,7,2,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21
21,21,21,21,21,21,21,21,21,21,21,20,20,20,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,15,21,21,20,20,20,15,20,21,20,21,21,21,21,21,21,21,21,22,21,21,21,21,1,21,21,14,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,6,2,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21
21,21,21,21,21,21,21,21,21,21,20,20,20,21,20,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,23,20,20,20,20,20,15,20,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,14,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,6,2,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21
21,21,21,21,21,21,21,20,20,21,20,21,20,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,20,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,6,2,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21
21,21,21,21,21,21,20,20,20,20,20,20,20,20,21,21,21,21,21,21,1,21,21,21,21,16,21,21,21,21,20,20,20,20,20,20,20,15,20,20,23,20,20,21,23,20,20,21,21,17,21,21,21,21,21,21,21,1,21,21,17,21,21,21,21,21,21,21,21,21,21,21,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21
21,21,21,21,21,21,20,21,21,21,21,21,20,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,17,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21
21,21,21,21,21,20,20,21,21,21,21,21,20,21,21,21,21,21,21,21,6,7,7,7,7,7,2,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,15,21,21,18,19,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,17,21,21,21,20,20,20,20,20,20,20,20,21,21,21,21,21,21
21,21,21,21,20,20,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,20,20,20,20,20,17,20,20,20,20,20,20,20,20,20,15,20,20,20,20,21,21,21,21,21,21,21,21,21,6,7,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,21,21,21,21,21,21,21,21,21,16,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,21,21,21,21,21,21
21,21,21,21,20,21,21,21,21,21,21,20,20,21,20,21,17,21,21,21,21,21,21,21,21,21,1,21,21,20,20,20,20,20,20,20,20,15,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,6,2,21,21,21,21,21,21,21,21,21,21,15,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,21,21,21,21,21,21
21,21,21,21,20,21,21,21,21,21,21,20,21,21,20,21,21,21,21,21,21,21,21,21,21,21,1,21,21,20,20,20,20,20,20,20,20,20,23,20,20,20,20,20,20,20,20,20,21,16,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,15,21,22,21,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,20,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,1,21,21,22,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,15,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21
21,21,21,21,20,21,21,21,16,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,22,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,20,23,20,20,20,15,14,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,21,21
21,21,21,21,20,21,21,21,20,21,20,21,21,20,20,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,20,20,17,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,20,21,21,21,20,20,20,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,18,19,21,21,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,20,20,21,21,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,23,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,0,8,20,21,21,21,21,21,21,21,21,21,21,20,20,20,20,15,20,20,20,21,21,21,21,21,21,21,14,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,21,21,21,21,21,21,21
21,21,21,21,21,20,21,21,20,20,21,21,21,21,21,21,21,21,18,19,21,21,21,21,21,21,1,21,21,21,21,21,21,21,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,15,21,20,20,20,22,20,23,20,20,20,21,21,21,21,20,18,19,21,21,16,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,20,20,20,20,20,21,17,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,17,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,21,21,21,21,21,14,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,21,21,21,21,14,14,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,11,21,21,21,21,21,21,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,18,19,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,20,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,20,21,21,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,0,8,21,21,21,21,21,21,21,21,21,17,21,21,21,21,22,21,21,21,21,21,21,21,21,17,21,21,21,21,21,21,21,21,21,21,21,21,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,18,19,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,20,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,0,8,21,21,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,14,21,21,21,21,21,21,21,21,21,21,21,21,21,18,19,21,21,21,21,21,21,21,21,21,6,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,20,20,21,21,21,21,21,21,21,21,21,21,0,8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,17,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,20,21,21,21,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,17,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,0,8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,17,21,21,21,21,21,21,21,21,21,20,20,21,21,21,21,20,21,21,21,21,16,21,21,21,21,21,21,21,21,1,21,21,21,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,16,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,23,21,21,21,0,7,7,7,7,2,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,20,20,20,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,1,21,21,21,21,17,16,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,20,21,6,7,7,7,7,2,21,21,21,21,22,21,21,6,2,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,20,20,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,17,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,16,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,21,21,21,21,21,23,21,21,21,21,21,21,21,21,21,21,20,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,0,8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,17,21,21,21,21,21,21,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,6,7,7,7,7,7,7,7,2,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
